method,training_profile,training_seed,test_seed,task_stream_fingerprint,source_json,task_count,queue_auc_total_task_s,peak_queue_episode,peak_active_episode,queue_recovery_time_s,outstanding_recovery_time_s,normal_queue_auc_task_s,normal_peak_queue,normal_peak_active,normal_duration_s,dense_queue_auc_task_s,dense_peak_queue,dense_peak_active,dense_duration_s,burst_queue_auc_task_s,burst_peak_queue,burst_peak_active,burst_duration_s,recovery_queue_auc_task_s,recovery_peak_queue,recovery_peak_active,recovery_duration_s
PPO,MEDIUM,1,56000051,a20ce3d4dcaa10e9e5c4e8408e7a9cde4e8b55171ddd73f62a2a0cbee4645862,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,15279.210207357377,27,4,824.5228109771733,911.751671991195,0.0,1,1,1719.664103088074,1298.0566961420805,9,2,373.3799280812134,2981.037087724071,27,3,126.43516523485278,11000.116423491225,26,4,1709.0107720549022
PPO,MEDIUM,1,56000052,fbf0f8d8aa1ab8a1e46b8e924dcc878ce28f64eec836d5834da182bdfdf4c031,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11625.283875751802,22,4,748.515541144423,761.6863731764861,0.0,1,1,1722.3124823006615,896.7291123521218,6,3,369.32864304715486,2404.42572425669,22,3,130.0058628186971,8324.12903914299,21,4,1808.896863565783
PPO,MEDIUM,1,56000053,63578ed3c126e581bd49c1ca1b60e1b5292ae73c7c2219914682be10d4e130d6,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,15127.77574169526,25,4,726.1998160209546,746.1322200260602,0.0,1,1,1736.9956437745545,1320.577218254822,6,3,400.71443561014075,2681.256535115427,25,2,126.09471861911061,11125.941988325012,24,4,1789.136793000709
PPO,MEDIUM,1,56000054,16ed3516c4988886825cdfc23508671914c15aaa5e190ddd9730d984caeab388,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11449.378937028283,21,4,877.335849370199,890.5066814022621,0.0,0,2,1725.6661591016164,1067.0158781948721,6,4,385.94849176419393,2131.6607158711076,21,3,124.68084047774755,8250.702342962302,20,3,1713.8077182034885
PPO,MEDIUM,1,56000055,bce23c517db77b441d76f5fb56682f4c6bb978dddc18a4dcdb9ff197bd893784,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,13065.254915548749,26,3,726.3216562307389,761.4993257604024,0.0,1,1,1728.1490261862705,1018.0811655203415,8,2,371.5000130050016,2786.379601944405,26,2,123.39574349982195,9260.794148084002,25,3,1773.6585824990366
PPO,MEDIUM,1,56000056,d5bcf09570fd8c56ae2446c784ade378710511128cc22e40fe0c3e2d3d53eea9,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12145.952403538155,22,3,628.059113746001,715.2879747600227,0.0,1,1,1779.9091255839817,765.5468261755236,5,3,392.9433252888484,2363.7916324768635,22,3,129.10724610584793,9016.613944885768,21,3,1716.3643768063807
PPO,MEDIUM,1,56000057,ada1bab4be62689b33282794c7d9dd557f30d6bda70a1e3c03c6d1ca7a19daaf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12440.154061026331,25,3,599.755452279624,678.3518738716457,0.0,0,1,1771.9437208779464,1130.2257909835778,8,3,360.4064683270153,2778.81069289674,25,2,126.653501608846,8531.117577146013,24,3,1747.192785502244
PPO,MEDIUM,1,56000058,e78c74c3bbe81952961f4f9e0506f25681475e597d5601250945937d843c7a9f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11896.21074406852,24,3,683.7698922934874,775.3843640557047,0.0,0,1,1761.5508875961796,1246.7391471006547,7,3,375.37692859095114,2600.675966343087,24,3,130.1106735372873,8048.795630624778,22,3,1724.74406099024
PPO,MEDIUM,1,56000059,dfc343dce2c5034efbc22a9f8185e06f1f96f57d7a060d807cf046ce070865fe,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12499.33393769579,23,3,725.4324281871413,814.9941064289847,7.9420506511603435,1,2,1724.5003027529024,1144.9028550573432,6,3,395.38108857700445,2498.23160948061,23,3,127.795316448226,8848.257422506676,22,3,1740.8300313055179
PPO,MEDIUM,1,56000060,f7be5f5dbfea0bc75ebf23a954e7516ff495400bac2076f288a32ffefe75fe4d,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,10357.263470760938,20,4,603.0365337594799,616.207365791543,0.0,0,1,1775.1170649005344,536.7910206179938,4,3,391.6916788456042,2073.5866988554662,20,3,128.0606696460677,7746.885751287478,19,4,1774.087163782459
PPO,MEDIUM,1,56000061,df974af5c2bf56df5ed04832f0fe1789d155f137020ecc9b90457b54fbf62350,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,14360.70081514002,24,4,797.2661147041981,882.1245415632466,0.0,0,2,1742.7428942309432,1500.79371591901,7,3,384.0731009010876,2720.2716090197478,24,2,129.54388872079426,10139.635490201263,23,4,1730.8496221488845
PPO,MEDIUM,1,56000062,02e8a1bf4bab83a0f6ec0144f20b5a4e71d0e9ef91b07f1bf5f5fdd2a5f3a312,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,8748.744324050713,20,4,535.9630459801947,620.8214728392431,0.0,0,2,1703.2662339695237,844.8430589731624,5,3,378.06548233919307,2168.7746415407946,20,4,129.57025988230362,5735.126623536756,19,3,1728.5326797313
PPO,MEDIUM,1,56000063,bd95c6db57c7561ec99285517ea84da1ff6cd1d68ce593aabbe3f1900ec7ef19,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,10440.988618781252,20,3,617.2447185775427,704.4735795915644,0.6123881643627556,1,2,1715.458784317505,956.8090086590694,6,3,399.6909971276773,2201.9991117984237,20,3,127.08480815157009,7281.568110159396,19,3,1672.6825623957143
PPO,MEDIUM,1,56000064,4693657ff307eb0012b62db58aab811704477b531c2e1c9dd89ab8703c1555b5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11828.649427620272,24,4,573.1685532014594,658.0269800605079,0.0,0,2,1777.352057297736,936.5062313171463,6,3,384.4046002954617,2674.2879324791365,24,2,132.6424569112828,8217.855263823989,23,4,1704.6639783788496
PPO,MEDIUM,1,56000065,3a8b7459af79fc08eb5a92a96d291be0ca6183c6669b86c6c2d98b2061670c2a,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11699.453709826837,23,4,716.9548215041773,804.183682518199,7.057119506324625,1,2,1685.128906717835,979.8177674267924,5,3,376.96359385045434,2438.907651026854,23,2,125.78143363376466,8273.671171866867,22,4,1758.4329653812351
PPO,MEDIUM,1,56000066,6ba4f8682750d37f9b55c4c3f6619b5d435aae8a1b45fdac114944de4883ed14,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,9404.067278013554,21,4,526.7535418002453,612.7355741404626,0.45562421295761624,1,2,1741.2504061239056,838.7351290612035,5,3,365.16535990164857,2233.3165688467466,21,3,124.30252733493035,6331.559955892646,20,4,1743.44617719093
PPO,MEDIUM,1,56000067,1f8981e8a3e108945fa33c3a5a1d1254c7e2022788e268f5a7b17426d7c6df12,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,13244.116675230722,24,3,789.1140714324588,868.3755941296558,8.4524765632749,1,1,1707.4580363554965,1109.042494175279,6,2,392.119891794207,2571.983333694489,24,2,128.8669615381982,9554.638370797678,23,3,1789.633345023607
PPO,MEDIUM,1,56000068,fb05f460e2857d9332615212302f01084ec35f0219e4e845765889b70d54a3cb,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,13813.14325816868,25,3,880.7157147139292,960.2412897735962,0.0,0,1,1692.265027414008,1244.8019167951263,7,3,369.72846373444304,2704.8739747843115,25,2,126.83354984483867,9863.467366589242,23,3,1666.0459577581564
PPO,MEDIUM,1,56000069,05c6c13cf0583ce121723f383e841c1bd5527a6978c487cd70fd8f1e12f414cf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,13111.928606915779,23,3,784.4920487343884,804.424452739494,0.0,1,1,1753.2791099281442,1766.8365339325871,9,3,394.44496364753536,2631.528724943934,23,3,130.9125059373864,8713.563348039257,22,3,1718.6865035965793
PPO,MEDIUM,1,56000070,913ecf986840233a0b32b86456a4549ac87bb3bcd70ea72d471d9ff87e01d710,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12452.74589840543,22,4,826.7914382594072,846.7238422645128,5.17480391631517,1,1,1700.550411203759,859.4633064191869,5,3,373.2777178368558,2398.6012922850764,22,3,130.46758438196048,9189.506495784852,20,4,1738.216906839406
PPO,MEDIUM,1,56000071,089b6d0bc7770d9e92764e2806b92da083a2667a1e5a65eb1aa1866c9215d470,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11583.032032047811,22,4,613.1573938991969,694.7074571414578,6.253449837054063,1,2,1737.8427274208957,863.3697523112351,5,3,367.0004203422832,2372.476927146116,22,2,124.58473892524762,8340.931902753406,21,4,1804.593286259878
PPO,MEDIUM,1,56000072,1639eb611259505bafc1ea94192556c0e95bf6f35598f95fc2f508e63560d427,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,10221.174677145971,23,3,571.6743408222651,662.9339047476888,0.0,0,1,1737.8833323918977,479.8694941030585,5,3,393.4296739616377,2422.962676958964,23,2,125.77813364231679,7318.342506083949,21,3,1732.7633322247566
PPO,MEDIUM,1,56000073,d4df5df5347603e149245ad780e3158fbef6975cc678197003f84d0914728933,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,10634.852733624748,23,4,631.7074173256519,649.0873347434863,0.0,1,2,1737.5384102504743,982.2099740310914,5,3,383.4417375780174,2411.7240297563662,23,2,125.81970283733563,7240.91872983729,21,4,1748.4403991795602
PPO,MEDIUM,1,56000074,939a7b32872bd4d44b5116d5018f126db1abed5400b6f104622252f9ea498485,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,16020.861745395621,25,4,809.0049820327567,826.3848994505911,0.0,1,1,1736.9995817316933,1790.081020357308,9,2,381.1715930438934,2770.0156992187767,25,3,125.80944404310594,11460.765025819537,25,4,1806.9920138143812
PPO,MEDIUM,1,56000075,0414279fb384ccb12b889e54b3f1f6c85e30ce260d65481c26ef30b42ea60dc1,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,9047.382001089056,20,4,587.9142246548113,607.8466286599169,0.0,0,2,1734.7132354196353,1029.706131381875,6,3,385.9764574200483,2058.6534158266113,20,4,124.03470684330568,5959.022453880569,19,3,1757.8127070297141
PPO,MEDIUM,1,56000076,24b0d53a24dc646e4b48d7aa9d4412ffd3cf18d4e242aefc14587a6bbbfbad0f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,17481.731890138264,24,3,1070.7290039501586,1090.6614079552642,5.246690947796196,1,1,1755.6660299821106,1503.2420243234385,8,3,367.0603715036932,2615.3788392939136,24,3,128.0544673613681,13357.864335573116,23,3,1771.8768215228106
PPO,MEDIUM,1,56000077,5beec48d8f9ce6c586b65fd9b80c48a37a5d1a7e3159dff67642713ed84ab0d8,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12937.709398690411,23,4,518.646779039163,613.2148924516196,3.3151999920074786,1,2,1735.3381606242335,1165.8998342956252,6,3,383.7528328303058,2433.058704877081,23,3,124.25654502622956,9335.435659525698,22,4,1733.825603219028
PPO,MEDIUM,1,56000078,07a58bbcd4ffc55f2bcd488ecfb443d5133e1dd83eb404b79796a2a5cdafcb53,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12330.194239230535,22,4,572.6357611962835,656.5650000161268,0.0,0,1,1768.9698077872463,840.9269062874955,5,4,379.93253296328385,2432.707534477385,22,2,130.68708419629456,9056.559798465656,21,4,1724.887729859006
PPO,MEDIUM,1,56000079,51a428251655a91a4378a22dde3a34c1f6bf8927c06cfb45ed60afdca7de56c4,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12409.34732363604,24,3,744.1240941775754,764.056498182681,0.0,1,1,1711.6027097841538,1569.2204535542294,7,3,358.35724011760794,2518.7022290145546,24,3,128.54158034336206,8321.424641067257,21,3,1717.6460397257306
PPO,MEDIUM,1,56000080,75e9302ca4fed7e3bbcc88590414117469aed6d383fefe3586b61891d33915a9,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11084.66623592668,23,3,751.3575003492342,844.826441205521,5.946088978893158,1,2,1731.6038339570327,989.511969956284,6,3,375.91793933318195,2535.266867917466,23,3,129.42167327016432,7553.941309074036,22,3,1727.9367310441253
PPO,MEDIUM,1,56000081,947b283a681b0a223efebadee9e758902dadd366d6dedf2a465f737ee2e595c0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,13103.853462455501,24,3,778.0819727054914,862.6320359477522,0.0,0,2,1728.5596382477077,1143.3670305852079,5,3,383.64099772229906,2548.6802836854076,24,2,128.89301051890334,9411.806148184885,22,3,1770.9268096767378
PPO,MEDIUM,1,56000082,225445bce5ee7b92634f678264a49c9be1242a6ee068819d98676219aec246f0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11908.56185990843,25,3,587.6882953139179,677.6607080754557,0.0,0,1,1725.824021610812,1051.7971791337086,8,3,378.9041053715732,2744.06270574693,25,2,125.05883775211805,8112.701975027792,24,3,1842.4614162719822
PPO,MEDIUM,1,56000083,679bf1199054e5e618db087359843bd59792df92ab755c0a9f0e5c7a83d1bc9e,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11329.834038515193,23,4,829.6870084087291,849.6194124138347,0.0,1,1,1712.4328337002025,878.812842537897,7,3,388.50129781736223,2454.3840304539876,23,3,127.94082456246497,7996.637165523309,22,4,1744.795745194098
PPO,MEDIUM,1,56000084,90857c329d8bd1841de1dd09af849bd354f7bb1ed9e2d444ec51fe2a52ea08c0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11582.87512144286,23,3,709.0694747778984,729.001878783004,1.7893680222950934,1,2,1705.5476990430425,974.3494138130238,6,3,374.0896980394414,2455.209248033002,23,3,128.22815753289888,8151.527091574539,22,3,1779.4857223150289
PPO,MEDIUM,1,56000085,80d23cbe03a0503e0b6994f9bf1990d1eb18f786843fe43ad9f868b7aa3784f7,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11808.107506506774,26,4,466.19291381404673,539.8421560301922,0.0,1,2,1702.725052325494,1321.8233059431861,7,3,364.5240835936386,2739.9695201972168,26,2,127.79097127326531,7746.314680366372,23,4,1776.0646795270764
PPO,MEDIUM,1,56000086,3cbe28d6e91ab7a8f550442b7d390b07cd21daeafda2265ccd15f21a5b79024b,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11188.360870880137,23,4,721.3131069922256,804.7264470256086,0.10402582894101897,1,1,1706.2170362556235,944.0195927453854,7,3,385.86589728353783,2518.8458114091527,23,3,124.26520383847401,7725.3914408966575,22,4,1777.7786135342776
PPO,MEDIUM,1,56000087,d35500f891424adeb3e0f8c28cfe9a52d3561721b23056fd9a7ae2a2c7635a5f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12320.377418650754,25,3,615.1070531720902,708.6994343253355,0.0,0,2,1719.3341672821766,1161.32003181076,8,3,391.6955781363722,2818.0531300041985,25,2,131.05174256284226,8341.004256835797,24,3,1729.5751928904187
PPO,MEDIUM,1,56000088,4e9884eb5b047e4c625b1b73ada31091e0f49b694b54d4f9457d4fd93c3bd29c,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,14320.208605127433,23,3,591.1009834112583,616.9453936149703,2.504674651894902,1,2,1764.1286952773255,1069.005050584512,5,3,384.54884808224483,2470.43021993621,23,2,127.35076200996218,10778.268659954816,22,3,1792.7366379948867
PPO,MEDIUM,1,56000089,9bf119be182435634d1ce6ddc34df64ffdf6e885098da4011ae89e595ccb4767,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12160.05806797972,24,4,623.5969312420202,719.3717679425222,0.0,0,1,1784.7436072030753,965.1055197956168,6,3,408.512955859391,2698.28722184128,24,2,130.77514925802006,8496.665326342823,23,4,1721.2668054156075
PPO,MEDIUM,1,56000090,b10dfe3aa693b8246df16edb5a3552168a46ca8d32587ce948ae35fcf0832be5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,11392.571714216752,22,3,638.1473619271492,658.0797659322548,0.0,1,1,1708.559954676555,1516.9365335318146,8,3,384.0049829765628,2296.4648948447916,22,2,125.71147563810291,7579.170285840147,20,3,1779.331067632089
PPO,MEDIUM,1,56000091,3db491e07fdd896ec385ce4edf80bbbf7355f25ce60057177ca3ca63ff422006,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,9444.214557446514,21,4,556.8028596587483,637.2756757696011,0.0,0,1,1746.7178346820112,1130.5093315890408,6,3,385.7906141917331,2286.276756788133,21,3,128.4782538787572,6027.42846906934,20,4,1726.6167918120054
PPO,MEDIUM,1,56000092,b3c99c3716cd9968ba1b5eedd5018839a65cfbbeaa4bddc6824988c6283bebcb,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,15698.731830547647,22,3,1067.5456801020332,1163.9682626085591,0.0,0,1,1667.2671018926785,1002.5928734604263,7,3,371.5829108110879,2405.428967113492,22,3,128.62649094319795,12290.70998997373,21,3,1759.1768089312654
PPO,MEDIUM,1,56000093,a8736fd90e1e277c9517ad6beffa32dff47c14c451def9ea8844fd52c26ebd53,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,8200.663052333886,21,3,445.5526589623919,532.7815199764136,0.0,1,1,1766.565821938366,1131.2506085030973,5,3,379.33400960336235,2192.571078428512,21,2,127.31358267143378,4876.841365402276,20,3,1805.638523849274
PPO,MEDIUM,1,56000094,129a4d5af3584149537d090d20606f0b3328c2a6cef1951ea66443afebb5299c,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,13402.529412110582,25,4,768.8139009897127,786.193818407547,8.744970365851373,1,1,1725.558171782263,1307.5153790483512,7,3,382.84423886497825,2708.170598797145,25,3,126.8893717931146,9378.098463899234,23,4,1754.9231426333658
PPO,MEDIUM,1,56000095,74aba6f6f498dcfaaadd3bac67cb76fc326580601fbce1ccd1d789ecde15a1c3,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,8674.936182469399,19,3,567.2600354270007,653.1955235472124,0.0,0,2,1726.8651760444698,1108.6022299955455,7,3,370.46229819788937,2049.5121494379305,19,3,127.93156335476078,5516.821803035922,18,3,1667.0917978196821
PPO,MEDIUM,1,56000096,25de46d7d9ab3bd847bbe7cfdf0a02e3e1230d3b97d85e054090c677f4f879ee,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,14465.108760150377,21,4,775.3411946487822,788.5120266808453,0.0,0,1,1707.7351630526348,1083.3212988666548,6,3,393.67680193241836,2268.1421191439968,21,4,130.24434614277607,11113.645342139725,21,4,1793.7261030928416
PPO,MEDIUM,1,56000097,87a051a39e90fc0a91b69503161b729e1f1ea1e7c6717665a6029bbbce0d1244,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,12593.716541752392,22,3,735.5120058418756,829.561665734821,3.6067286995864833,1,1,1722.8006538074776,793.3413564611624,6,3,381.57606233973297,2435.2384739562845,22,3,129.3555676182359,9361.529982635358,21,3,1768.0793477912698
PPO,MEDIUM,1,56000098,7d05b751393e11996d1d04b53a47762e6830ae22c4356c4f2f25c9f2a688e7ae,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,10438.74981171839,22,3,608.9147804881022,686.4339549487163,6.338306148418269,1,2,1733.0573223556464,841.2722331292928,5,3,401.1819604124955,2329.7269755511657,22,3,128.76294513413768,7261.4122968895135,21,3,1768.9587452251153
PPO,MEDIUM,1,56000099,37d72747ecf05764b5030e9570b5b954d8d642aa5936d79d9da771598e3af56a,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json,80,10697.370114815027,23,3,806.7448054109359,896.9273080751964,2.6625534566808255,1,1,1714.392109719827,932.8704092639373,7,3,373.0693047098241,2431.669020125451,23,2,123.77316037299715,7330.168131968957,22,3,1727.9128231532054
PPO,MEDIUM,2,56000000,fc9ab9d8937299010090cd6f991a8338e724453aba100c299c38f12f3fb29cf6,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,9498.109900629028,22,3,750.1564688517356,840.3389715159965,0.0,0,2,1755.3061341108462,908.6185826349431,5,3,394.5699804599401,2295.043727298687,22,3,128.0272588633402,6294.447590695398,19,3,1729.2825415447232
PPO,MEDIUM,2,56000001,15670d4ef40dd4a64c46cc4f078b220fe9b5cb49906ad8a04cc10121137f761d,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,9969.433808251946,22,3,722.6455843590734,803.1184004699262,1.6536079967590922,1,2,1719.9710624224285,727.797113904016,4,3,354.7823907524257,2257.1562757775628,22,3,127.78717802388246,6982.826810573608,20,3,1710.2523886473396
PPO,MEDIUM,2,56000002,b1a9e4955278bb47f5ecee3194d23f47b4af58290bdcc8e7f38df13a27adb187,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,12002.285609120434,22,4,898.106729613241,961.1162065715148,0.5311402019065952,1,1,1759.105110553698,1117.688919070039,5,3,397.70456833552134,2421.3443895418236,22,3,127.74493648027328,8462.721160306664,21,4,1769.812509244383
PPO,MEDIUM,2,56000003,d284c08e5442e6dc3d92d12e788d3ee6bfb5cc1c333afa778f9875e88457485f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,9481.566913734216,20,4,693.6204202993558,780.5033007694378,0.0,0,1,1746.1216913949695,638.715222854855,4,3,387.1021477672241,2136.319887847871,20,4,127.97519308373103,6706.53180303149,19,3,1734.9835133979127
PPO,MEDIUM,2,56000004,43f4fb5cdb9b6d8523ac32f22105f510c96302bad6dd11e915499dbeed5b3629,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,9866.908552872244,22,3,653.9038916598629,741.7134717105432,0.0,0,2,1665.2591602560096,790.7328278315788,5,3,369.9897646248155,2311.296042431424,22,3,125.61074996541356,6764.879682609242,21,3,1780.0878040061107
PPO,MEDIUM,2,56000005,d49ab3d7a28131b2ebe3af57f64a2a31d443e2df79c85c2aacc76deb6f94f2dd,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,10628.764310697046,18,4,754.3289981514981,841.5578591655199,0.0,0,1,1720.9002191906343,1039.8201714410088,6,3,370.32661994325645,2009.2755666238322,18,3,131.41940994788274,7579.668572632205,18,4,1734.1430097906168
PPO,MEDIUM,2,56000006,d3182ede31bafbd9227f086c2de27d748a0190e1eb40af6f6421184c901cc1ab,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,9690.697687467245,23,4,709.6872135987733,802.2025334908553,4.460809654829404,1,1,1730.1321125418701,809.7149560595124,5,3,384.3369918976384,2453.7700567217053,23,2,128.0810229988715,6422.751865031198,21,4,1707.4299688445576
PPO,MEDIUM,2,56000007,ce100faef1f8c98f8434ae32d7b318e5a3e530ab72650f029ce1784c12c215ca,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,14199.804853404796,24,4,989.2953983313869,1078.8570765732302,0.0,1,1,1705.778403038418,1201.2612898898951,6,3,385.71967670653,2709.5321009791924,24,2,130.38035068241516,10289.011462535707,24,4,1757.5327634256064
PPO,MEDIUM,2,56000008,61f2a71d6988c09a630aec79ce1fea629b62a20d0a8c5a9098ae344cf69bf0a3,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,10393.90017910818,21,3,644.6146935086595,711.4763818492465,0.0,0,1,1709.9552639760652,707.798167271045,5,3,390.21672867630673,2257.7137966809073,21,3,130.06982712755052,7428.388215156227,20,3,1679.394149763477
PPO,MEDIUM,2,56000009,cb15f10e436889ba6747bef32762877f9420ddedb6ef28d78072a4e26a7ae4cb,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json,80,10932.727550821994,23,4,678.9680665474948,760.5644881395165,2.1568576166143885,1,1,1722.369583182187,952.3095029498215,6,3,381.48738751045767,2477.0344368607352,23,4,123.6504511415701,7501.226753394823,22,3,1784.8938520763704
