method,training_profile,training_seed,phase,phase_fraction,mean_queue_length,mean_active_tasks,test_episode_count,source_scope
PPO,MEDIUM,5,RECOVERY,0.25,12.8,1.79,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.275,11.57,1.66,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.30000000000000004,9.76,1.69,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.325,8.55,1.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.35000000000000003,7.05,1.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.375,5.63,1.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.4,4.12,1.17,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.42500000000000004,3.4,1.2,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.45,2.51,1.12,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.47500000000000003,1.89,1.07,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.5,1.47,0.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.525,1.12,0.65,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.55,0.66,0.74,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.5750000000000001,0.44,0.73,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.6000000000000001,0.37,0.62,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.625,0.2,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.65,0.11,0.53,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.675,0.06,0.6,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.7000000000000001,0.06,0.59,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.7250000000000001,0.01,0.47,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.75,0.02,0.57,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.775,0.0,0.39,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.8,0.0,0.57,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.8250000000000001,0.0,0.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.8500000000000001,0.01,0.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.875,0.0,0.45,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.9,0.03,0.6,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.925,0.0,0.47,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.9500000000000001,0.02,0.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,0.9750000000000001,0.0,0.77,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,5,RECOVERY,1.0,0.0,0.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json
PPO,MEDIUM,6,NORMAL,0.0,0.0,1.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.025,0.0,0.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.05,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.07500000000000001,0.0,0.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.1,0.0,0.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.125,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.15000000000000002,0.0,0.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.17500000000000002,0.0,0.45,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.2,0.0,0.24,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.225,0.0,0.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.25,0.0,0.2,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.275,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.30000000000000004,0.0,0.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.325,0.0,0.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.35000000000000003,0.0,0.28,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.375,0.0,0.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.4,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.42500000000000004,0.0,0.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.45,0.0,0.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.47500000000000003,0.0,0.68,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.5,0.0,0.43,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.525,0.0,0.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.55,0.0,0.53,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.5750000000000001,0.02,0.6,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.6000000000000001,0.0,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.625,0.01,0.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.65,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.675,0.0,0.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.7000000000000001,0.0,0.41,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.7250000000000001,0.0,0.3,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.75,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.775,0.01,0.32,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.8,0.0,0.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.8250000000000001,0.0,0.22,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.8500000000000001,0.0,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.875,0.0,0.25,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.9,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.925,0.0,0.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.9500000000000001,0.0,0.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,0.9750000000000001,0.0,0.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,NORMAL,1.0,0.3,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.0,0.3,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.025,0.29,1.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.05,0.56,1.04,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.07500000000000001,0.85,1.21,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.1,1.03,1.19,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.125,1.46,1.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.15000000000000002,1.52,1.26,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.17500000000000002,1.64,1.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.2,1.6,1.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.225,1.8,1.41,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.25,1.84,1.42,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.275,2.12,1.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.30000000000000004,2.27,1.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.325,2.39,1.6,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.35000000000000003,2.54,1.59,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.375,2.53,1.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.4,2.66,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.42500000000000004,2.86,1.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.45,2.99,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.47500000000000003,3.18,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.5,3.37,1.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.525,3.53,1.66,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.55,3.81,1.66,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.5750000000000001,3.72,1.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.6000000000000001,3.81,1.7,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.625,3.76,1.74,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.65,3.87,1.75,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
PPO,MEDIUM,6,DENSE,0.675,3.97,1.58,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json
