stage,source_path,profile,condition,seed,endpoint,loss,actor_loss,value_loss,entropy,update,episodes_trained,rollout_steps,rollout_mean_reward,approximate_kl,clip_fraction,gradient_norm,rollout_completed,rollout_failed,rollout_peak_active_tasks,raw_episode_reward_mean,raw_reward_mean,normalized_reward_mean,normalized_reward_std,return_normalizer_variance
18,results/stage18/no_eta_cost_only/seed_05/stage18_ppo.history.json,,seed_05,5,first,0.20917345298221335,-0.006983079016208649,0.44771992787718773,0.7703427094966173,1,4,235,-5.842286049371419,0.005251766261892499,0.01651278417557478,1.0309423872968182,75,5,2,-5.842286049371419,-0.09944316744804382,-0.016949977725744247,0.2520137429237366,34.420054926800134
18,results/stage18/no_eta_cost_only/seed_05/stage18_ppo.history.json,,seed_05,5,last,0.059440106924739666,0.0004094547184649855,0.1270819656783715,0.4510329170152545,2000,8000,235,6.678616434244546,0.007236328819999471,0.0893998583778739,2.11202903278172,75,5,2,6.678616434244546,0.11367858201265335,0.02813827060163021,0.34475162625312805,16.321591889944365
18,results/stage18/no_eta_cost_only/seed_05/warm_start.history.json,,seed_05,5,first,2.5725284481048583,2.5725284481048583,0.2197780966758728,2.6503027057647706,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_05/warm_start.history.json,,seed_05,5,last,2.2910259628295897,2.2910259628295897,0.156473870575428,2.300909357070923,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_06/stage18_ppo.history.json,,seed_06,6,first,0.19318213261431083,-0.0006472246022894979,0.40256208600476384,0.7451681885868311,1,4,234,-2.1494268249558552,-0.00020024599507451057,0.03437500004656613,1.368244587443769,76,4,2,-2.1494268249558552,-0.03674234449863434,-0.005346206016838551,0.21485494077205658,47.232627462887905
18,results/stage18/no_eta_cost_only/seed_06/stage18_ppo.history.json,,seed_06,6,last,0.080682949104812,-0.002630919776834162,0.17644125991500914,0.49067597975954413,2000,8000,234,9.691904355081224,0.012931029603350908,0.07675781263969839,1.5061860643327236,78,2,2,9.691904355081224,0.16567356884479523,0.042043279856443405,0.33334413170814514,15.527923414484794
18,results/stage18/no_eta_cost_only/seed_06/warm_start.history.json,,seed_06,6,first,2.5936769104003905,2.5936769104003905,0.05384979695081711,2.6954820442199705,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_06/warm_start.history.json,,seed_06,6,last,2.176417055130005,2.176417055130005,0.08056925415992737,2.3113146114349363,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_07/stage18_ppo.history.json,,seed_07,7,first,0.3524076446192339,0.007425380470522214,0.7043039514683187,0.7169714402407408,1,4,235,-1.3598664534050742,0.0026390379935037345,0.05246804002672434,1.0478565637022257,74,6,3,-1.3598664534050742,-0.023146649822592735,-0.004168067593127489,0.28153952956199646,30.83950838336635
18,results/stage18/no_eta_cost_only/seed_07/stage18_ppo.history.json,,seed_07,7,last,0.21724531256768387,-0.00018005838501267135,0.4440584536641836,0.460385465528816,2000,8000,235,3.22914426061711,0.03223937725124415,0.11665483005344868,2.9807172268629074,76,4,2,3.22914426061711,0.05496416240930557,0.014069447293877602,0.36191436648368835,15.261765082744063
18,results/stage18/no_eta_cost_only/seed_07/warm_start.history.json,,seed_07,7,first,2.6050564193725587,2.6050564193725587,0.3452331918478012,2.710776615142822,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_07/warm_start.history.json,,seed_07,7,last,2.1736554431915285,2.1736554431915285,0.33986485600471494,2.191851854324341,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_08/stage18_ppo.history.json,,seed_08,8,first,0.16578364718589,-0.0025354499521199614,0.35222593136131763,0.7793869851157069,1,4,234,0.7784420585479548,0.0018811403133440763,0.017578125,0.9448164553032257,79,1,2,0.7784420585479548,0.01330670528113842,0.0025943273212760687,0.275560587644577,26.308143986343314
18,results/stage18/no_eta_cost_only/seed_08/stage18_ppo.history.json,,seed_08,8,last,0.03885460051242262,-0.028506112459581345,0.14375124545767903,0.4514909484423697,2000,8000,234,7.6924118696642045,0.007816481294867117,0.1205078128259629,1.5463704615831375,77,3,2,7.6924118696642045,0.13149422407150269,0.033638741821050644,0.3325512707233429,15.280369001530302
18,results/stage18/no_eta_cost_only/seed_08/warm_start.history.json,,seed_08,8,first,2.594734745025635,2.594734745025635,0.19001659333705903,2.68635871887207,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_08/warm_start.history.json,,seed_08,8,last,2.3409245204925537,2.3409245204925537,0.1938021618127823,2.3509124660491945,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_09/stage18_ppo.history.json,,seed_09,9,first,0.20605083275586367,-0.0017084043356589973,0.4312578784301877,0.7869701376184821,1,4,235,-5.804973735438169,0.0019166511192452163,0.03977272752672434,1.0442889095284045,77,3,2,-5.804973735438169,-0.09880804270505905,-0.01797323487699032,0.27517518401145935,30.22264799235426
18,results/stage18/no_eta_cost_only/seed_09/stage18_ppo.history.json,,seed_09,9,last,0.07153949652274605,-0.022246692096814513,0.199034234858118,0.5730930627323687,2000,8000,235,8.873734131899566,-0.0026665999175747856,0.08167613670229912,1.7616734271869063,77,3,2,8.873734131899566,0.15104226768016815,0.03823890909552574,0.32970336079597473,15.602211036074367
18,results/stage18/no_eta_cost_only/seed_09/warm_start.history.json,,seed_09,9,first,2.5833882331848144,2.5833882331848144,0.11276572525501251,2.6833236980438233,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_09/warm_start.history.json,,seed_09,9,last,2.2059616470336914,2.2059616470336914,0.26962932884693147,2.2461286640167235,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_10/stage18_ppo.history.json,,seed_10,10,first,0.32614636688958853,0.005587743376963772,0.6557961888611317,0.7339472048915923,1,4,235,4.87763202803316,0.0008029394739423878,0.03382457420229912,1.1624991837888956,77,3,2,4.87763202803316,0.08302352577447891,0.025699852034449577,0.4258933961391449,10.436167255820807
18,results/stage18/no_eta_cost_only/seed_10/stage18_ppo.history.json,,seed_10,10,last,0.09059101378079504,-0.014679758751299232,0.21922595496289432,0.4342203941196203,2000,8000,236,7.137535496437986,0.008151577237640595,0.08789062523283064,1.5528173707425594,79,1,2,7.137535496437986,0.12097518146038055,0.030209392309188843,0.3236599266529083,16.03646074793293
18,results/stage18/no_eta_cost_only/seed_10/warm_start.history.json,,seed_10,10,first,2.6126662063598634,2.6126662063598634,0.056532555259764194,2.719855966567993,,,,,,,,,,,,,,,
18,results/stage18/no_eta_cost_only/seed_10/warm_start.history.json,,seed_10,10,last,2.128397207260132,2.128397207260132,0.049017691798508164,2.2369550704956054,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_01/stage18_ppo.history.json,,seed_01,1,first,0.2529165496089263,0.0072533945785835385,0.4964491166174412,0.25614037762645314,1,4,235,15.705835824474413,0.11877850339938423,0.11558948922902346,1.9267767275450751,76,4,2,15.705835824474413,0.26733338832855225,0.07416822016239166,0.3651135563850403,12.991840157646196
18,results/stage18/no_explicit_handover_risk/seed_01/stage18_ppo.history.json,,seed_01,1,last,0.020329558290541172,-0.012768657266860828,0.07323105091927573,0.35173117462545633,2000,8000,234,19.197587354147664,0.01439329118875321,0.04335937509313226,1.4804485077038407,79,1,2,19.197587354147664,0.32816389203071594,0.0886763408780098,0.3438906669616699,13.69512483702087
18,results/stage18/no_explicit_handover_risk/seed_01/warm_start.history.json,,seed_01,1,first,2.4148218536376955,2.4148218536376955,0.08755511155351997,2.7080753517150877,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_01/warm_start.history.json,,seed_01,1,last,0.13448299825191498,0.13448299825191498,0.09222713932394981,0.2655593401193619,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_02/stage18_ppo.history.json,,seed_02,2,first,0.1781890700076474,-0.010040833556558937,0.38192117772996426,0.2730682613910176,1,4,234,17.82562315975667,0.1199797047447646,0.07500000018626451,1.639235865441151,78,2,2,17.82562315975667,0.3047114908695221,0.08419183641672134,0.3475245237350464,13.098988965283603
18,results/stage18/no_explicit_handover_risk/seed_02/stage18_ppo.history.json,,seed_02,2,last,0.06002117384923622,0.001494988682679832,0.12233903910964727,0.2643333193846047,2000,8000,236,15.868455964931876,0.0013985424011480063,0.05208333348855376,1.8841981925070286,76,4,2,15.868455964931876,0.26895686984062195,0.0729510560631752,0.3294302225112915,13.592585812149037
18,results/stage18/no_explicit_handover_risk/seed_02/warm_start.history.json,,seed_02,2,first,2.3787132358551024,2.3787132358551024,0.20575189590454102,2.69955002784729,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_02/warm_start.history.json,,seed_02,2,last,0.14075737118721007,0.14075737118721007,0.19096423387527467,0.2631853103637695,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_03/stage18_ppo.history.json,,seed_03,3,first,0.263946915831184,-0.006174490379635245,0.5446715718135238,0.2214381275850883,1,4,235,16.250843131142943,0.10972661373671144,0.10609019920229912,1.7397078042849898,75,5,2,16.250843131142943,0.2766101062297821,0.08229564875364304,0.38511157035827637,11.29749872450095
18,results/stage18/no_explicit_handover_risk/seed_03/stage18_ppo.history.json,,seed_03,3,last,0.03814650142157916,-0.0056935957400128245,0.09366645518457517,0.29931288911029696,2000,8000,235,18.177167062545383,0.004262701535481028,0.03879616502672434,1.2732825288549066,78,2,2,18.177167062545383,0.3093985915184021,0.08374174684286118,0.34684106707572937,13.650630089836879
18,results/stage18/no_explicit_handover_risk/seed_03/warm_start.history.json,,seed_03,3,first,2.3482054233551026,2.3482054233551026,0.032063475921750066,2.6681691932678224,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_03/warm_start.history.json,,seed_03,3,last,0.13310212820768355,0.13310212820768355,0.03541640773415566,0.2601649785041809,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_04/stage18_ppo.history.json,,seed_04,4,first,0.2920817421618267,0.007104650780092925,0.5745874550193548,0.23166320275049676,1,4,234,19.81915262694101,0.11607941385591403,0.12128906277939677,2.09555935068056,79,1,2,19.81915262694101,0.3387889266014099,0.09404516965150833,0.33123183250427246,12.977334910303867
18,results/stage18/no_explicit_handover_risk/seed_04/stage18_ppo.history.json,,seed_04,4,last,0.03655399054696318,-0.0032353790011256933,0.08798743702936918,0.42043505888432264,2000,8000,235,15.19352223801284,0.010488657935638912,0.07688210252672434,1.0717849992215633,77,3,2,15.19352223801284,0.2586131691932678,0.06914319843053818,0.32689592242240906,13.989500536816367
18,results/stage18/no_explicit_handover_risk/seed_04/warm_start.history.json,,seed_04,4,first,2.385155649185181,2.385155649185181,0.0653408857807517,2.6696278285980224,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_04/warm_start.history.json,,seed_04,4,last,0.1348761200904846,0.1348761200904846,0.069405308496207,0.2531807816028595,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_05/stage18_ppo.history.json,,seed_05,5,first,0.3247355158091523,-0.0017279644962400198,0.6631395304575562,0.5106283056068343,1,4,235,14.799536958153205,0.37513427802530863,0.12189275585114956,1.4686500801471993,75,5,2,14.799536958153205,0.25190702080726624,0.07307330518960953,0.3637223243713379,11.884010503415665
18,results/stage18/no_explicit_handover_risk/seed_05/stage18_ppo.history.json,,seed_05,5,last,0.07496242925117258,-0.0037751521449536085,0.16465691570192575,0.3590878182440065,2000,8000,236,15.282364973495888,0.0019189777185601997,0.02604166674427688,1.4295547837391496,75,5,2,15.282364973495888,0.25902312994003296,0.06987162679433823,0.34175586700439453,13.742806289238999
18,results/stage18/no_explicit_handover_risk/seed_05/warm_start.history.json,,seed_05,5,first,2.3222238922119143,2.3222238922119143,0.16268366754055022,2.6560544300079347,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_05/warm_start.history.json,,seed_05,5,last,0.14898486256599427,0.14898486256599427,0.19246401607990266,0.27195876598358154,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_06/stage18_ppo.history.json,,seed_06,6,first,0.2574769277125597,-0.0003772114869207144,0.5200957781635225,0.21937523497781086,1,4,236,16.218964277261254,0.08078928790443268,0.07942708325572312,1.811201537027955,76,4,2,16.218964277261254,0.2748977243900299,0.08250454813241959,0.37573885917663574,11.101618993756581
18,results/stage18/no_explicit_handover_risk/seed_06/stage18_ppo.history.json,,seed_06,6,last,0.02694169706228422,-0.0069782513892278075,0.07476304844021797,0.3461574861576082,2000,8000,234,19.11179935824928,0.021714482480092556,0.06523437518626451,1.0711937854066491,79,1,2,19.11179935824928,0.3266974091529846,0.08807708323001862,0.3536307215690613,13.758326711574895
18,results/stage18/no_explicit_handover_risk/seed_06/warm_start.history.json,,seed_06,6,first,2.4125541114807127,2.4125541114807127,0.0674088641256094,2.6858866691589354,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_06/warm_start.history.json,,seed_06,6,last,0.12948435842990874,0.12948435842990874,0.10116257071495056,0.2513777303695679,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_07/stage18_ppo.history.json,,seed_07,7,first,0.2784798718057573,-0.005928589554969221,0.5708870114758611,0.10350448240786118,1,4,236,13.95269657746556,0.004324672535100715,0.01920572924427688,3.7290709177032113,74,6,2,13.95269657746556,0.23648637533187866,0.056842878460884094,0.31599852442741394,17.308525397994853
18,results/stage18/no_explicit_handover_risk/seed_07/stage18_ppo.history.json,,seed_07,7,last,0.03903676365735009,-0.017707447113934904,0.12033356551546603,0.34225706606457607,2000,8000,235,17.014122916125206,0.004899974575067745,0.03888494335114956,1.5575372986495495,77,3,2,17.014122916125206,0.2896021008491516,0.07839860022068024,0.3379727303981781,13.64541192674765
18,results/stage18/no_explicit_handover_risk/seed_07/warm_start.history.json,,seed_07,7,first,2.3974032402038574,2.3974032402038574,0.2709277033805847,2.6737975215911867,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_07/warm_start.history.json,,seed_07,7,last,0.16319971919059753,0.16319971919059753,0.4782415020465851,0.31705442428588865,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_08/stage18_ppo.history.json,,seed_08,8,first,0.28377474565058947,-0.004331188247306272,0.5811174931004643,0.24528103182221472,1,4,236,19.606062612501105,0.12132617487804964,0.1184895837213844,2.3782170491758734,79,1,2,19.606062612501105,0.3323061466217041,0.10844729840755463,0.37288010120391846,9.389430246607976
18,results/stage18/no_explicit_handover_risk/seed_08/stage18_ppo.history.json,,seed_08,8,last,0.04026809385686647,-0.029561903211288154,0.14566487784031779,0.30024418141692877,2000,8000,235,16.732357923376675,0.025888459880661685,0.0615234375,1.5843299720436335,78,2,2,16.732357923376675,0.2848060727119446,0.07749597728252411,0.33681973814964294,13.506416468851949
18,results/stage18/no_explicit_handover_risk/seed_08/warm_start.history.json,,seed_08,8,first,2.3956576919555665,2.3956576919555665,0.15807690665125848,2.702752685546875,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_08/warm_start.history.json,,seed_08,8,last,0.1525377231836319,0.1525377231836319,0.16230826223269104,0.29792467355728147,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_09/stage18_ppo.history.json,,seed_09,9,first,0.27927984367124736,-0.011869276815559715,0.584542109631002,0.1121938483993886,1,4,236,17.221182849611452,0.019798090070253238,0.07096354174427688,2.43025273270905,77,3,2,17.221182849611452,0.29188448190689087,0.09123297780752182,0.40554940700531006,10.235714934738624
18,results/stage18/no_explicit_handover_risk/seed_09/stage18_ppo.history.json,,seed_09,9,last,0.035371482706977986,-0.013726260454859585,0.10480230557732284,0.3303411587839946,2000,8000,236,18.478526102989402,0.009613111535145435,0.06087239598855376,1.0581192141398787,79,1,2,18.478526102989402,0.3131953477859497,0.08460456877946854,0.33543580770492554,13.70386406808812
18,results/stage18/no_explicit_handover_risk/seed_09/warm_start.history.json,,seed_09,9,first,2.3507863235473634,2.3507863235473634,0.046795787806622684,2.6729538822174073,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_09/warm_start.history.json,,seed_09,9,last,0.12130816273391247,0.12130816273391247,0.06557556845247746,0.22914144277572632,,,,,,,,,,,,,,,
18,results/stage18/no_explicit_handover_risk/seed_10/stage18_ppo.history.json,,seed_10,10,first,0.1976308643752418,-0.027057021477958187,0.45405122404918075,0.23377263442671392,1,4,234,16.380160908906767,0.07321046842298529,0.07597656268626451,1.6649754531681538,75,5,2,16.380160908906767,0.28000274300575256,0.08053329586982727,0.3706345856189728,12.088531415530392
